sensor_id	sensor_type	location	lat	lon	timestamp	value_type	value
4891	pms5003	3917	6.698	3.322	2024-12-02T17:24:58.427462+00:00	P1	57.64
4891	pms5003	3917	6.698	3.322	2024-12-02T17:24:58.427462+00:00	P0	30.36
4892	DHT22	3917	6.698	3.322	2024-12-02T17:25:11.627119+00:00	humidity	59.3
4892	DHT22	3917	6.698	3.322	2024-12-02T17:25:11.627119+00:00	temperature	31.2
4891	pms5003	3917	6.698	3.322	2024-12-02T17:26:02.700611+00:00	P2	46
4891	pms5003	3917	6.698	3.322	2024-12-02T17:26:02.700611+00:00	P1	60.5
4891	pms5003	3917	6.698	3.322	2024-12-02T17:26:02.700611+00:00	P0	30
4892	DHT22	3917	6.698	3.322	2024-12-02T17:26:15.834925+00:00	humidity	59.4
4892	DHT22	3917	6.698	3.322	2024-12-02T17:26:15.834925+00:00	temperature	31.4
4891	pms5003	3917	6.698	3.322	2024-12-02T17:30:21.966192+00:00	P2	46.7
4891	pms5003	3917	6.698	3.322	2024-12-02T17:30:21.966192+00:00	P1	60
4891	pms5003	3917	6.698	3.322	2024-12-02T17:30:21.966192+00:00	P0	31.2
4892	DHT22	3917	6.698	3.322	2024-12-02T17:30:35.147817+00:00	humidity	59.4
4892	DHT22	3917	6.698	3.322	2024-12-02T17:30:35.147817+00:00	temperature	31.5
4891	pms5003	3917	6.698	3.322	2024-12-02T17:31:26.022820+00:00	P2	44.6
4891	pms5003	3917	6.698	3.322	2024-12-02T17:31:26.022820+00:00	P1	56.2
4891	pms5003	3917	6.698	3.322	2024-12-02T17:31:26.022820+00:00	P0	29.6
4892	DHT22	3917	6.698	3.322	2024-12-02T17:31:39.167006+00:00	humidity	59
4892	DHT22	3917	6.698	3.322	2024-12-02T17:31:39.167006+00:00	temperature	31.9
4891	pms5003	3917	6.698	3.322	2024-12-02T17:36:08.153233+00:00	P2	48.3
4891	pms5003	3917	6.698	3.322	2024-12-02T17:36:08.153233+00:00	P1	62.4
4891	pms5003	3917	6.698	3.322	2024-12-02T17:36:08.153233+00:00	P0	32.5
4892	DHT22	3917	6.698	3.322	2024-12-02T17:36:21.297502+00:00	humidity	58.7
4892	DHT22	3917	6.698	3.322	2024-12-02T17:36:21.297502+00:00	temperature	32
4891	pms5003	3917	6.698	3.322	2024-12-02T17:37:12.069026+00:00	P2	46.67
4891	pms5003	3917	6.698	3.322	2024-12-02T17:37:12.069026+00:00	P1	60
4891	pms5003	3917	6.698	3.322	2024-12-02T17:37:12.069026+00:00	P0	30.33
4892	DHT22	3917	6.698	3.322	2024-12-02T17:37:25.248940+00:00	humidity	58.3
4892	DHT22	3917	6.698	3.322	2024-12-02T17:37:25.248940+00:00	temperature	32.2
4891	pms5003	3917	6.698	3.322	2024-12-02T17:41:53.618523+00:00	P2	44.5
4891	pms5003	3917	6.698	3.322	2024-12-02T17:41:53.618523+00:00	P1	56.9
4891	pms5003	3917	6.698	3.322	2024-12-02T17:41:53.618523+00:00	P0	30.1
4892	DHT22	3917	6.698	3.322	2024-12-02T17:42:06.822729+00:00	humidity	58.3
4892	DHT22	3917	6.698	3.322	2024-12-02T17:42:06.822729+00:00	temperature	32.2
4891	pms5003	3917	6.698	3.322	2024-12-02T17:46:18.305176+00:00	P2	48.64
4891	pms5003	3917	6.698	3.322	2024-12-02T17:46:18.305176+00:00	P1	62.82
4891	pms5003	3917	6.698	3.322	2024-12-02T17:46:18.305176+00:00	P0	32.27
4892	DHT22	3917	6.698	3.322	2024-12-02T17:46:31.549188+00:00	humidity	58.2
4892	DHT22	3917	6.698	3.322	2024-12-02T17:46:31.549188+00:00	temperature	32.3
4891	pms5003	3917	6.698	3.322	2024-12-02T17:50:37.137420+00:00	P2	45.85
4891	pms5003	3917	6.698	3.322	2024-12-02T17:50:37.137420+00:00	P1	58.85
4891	pms5003	3917	6.698	3.322	2024-12-02T17:50:37.137420+00:00	P0	30.69
4892	DHT22	3917	6.698	3.322	2024-12-02T17:50:50.376472+00:00	humidity	58.3
4892	DHT22	3917	6.698	3.322	2024-12-02T17:50:50.376472+00:00	temperature	32.3
4891	pms5003	3917	6.698	3.322	2024-12-02T17:51:41.148472+00:00	P2	49.75
4891	pms5003	3917	6.698	3.322	2024-12-02T17:51:41.148472+00:00	P1	62.75
4891	pms5003	3917	6.698	3.322	2024-12-02T17:51:41.148472+00:00	P0	33.5
4892	DHT22	3917	6.698	3.322	2024-12-02T17:51:54.468900+00:00	humidity	58.7
4892	DHT22	3917	6.698	3.322	2024-12-02T17:51:54.468900+00:00	temperature	32.3
4891	pms5003	3917	6.698	3.322	2024-12-02T17:56:00.232513+00:00	P2	51.67
4891	pms5003	3917	6.698	3.322	2024-12-02T17:56:00.232513+00:00	P1	65.83
4891	pms5003	3917	6.698	3.322	2024-12-02T17:56:00.232513+00:00	P0	34.92
4892	DHT22	3917	6.698	3.322	2024-12-02T17:56:13.497280+00:00	humidity	58.8
4892	DHT22	3917	6.698	3.322	2024-12-02T17:56:13.497280+00:00	temperature	32.3
4891	pms5003	3917	6.698	3.322	2024-12-02T17:57:04.257900+00:00	P2	52
4891	pms5003	3917	6.698	3.322	2024-12-02T17:57:04.257900+00:00	P1	68
4891	pms5003	3917	6.698	3.322	2024-12-02T17:57:04.257900+00:00	P0	35
4892	DHT22	3917	6.698	3.322	2024-12-02T17:57:17.377837+00:00	humidity	59.1
4892	DHT22	3917	6.698	3.322	2024-12-02T17:57:17.377837+00:00	temperature	32.2
4891	pms5003	3917	6.698	3.322	2024-12-02T18:02:20.456487+00:00	P2	46
4891	pms5003	3917	6.698	3.322	2024-12-02T18:02:20.456487+00:00	P1	58
4891	pms5003	3917	6.698	3.322	2024-12-02T18:02:20.456487+00:00	P0	31.67
4892	DHT22	3917	6.698	3.322	2024-12-02T18:02:33.599719+00:00	humidity	59.2
4892	DHT22	3917	6.698	3.322	2024-12-02T18:02:33.599719+00:00	temperature	32.2
4891	pms5003	3917	6.698	3.322	2024-12-02T18:03:24.611084+00:00	P2	48
4891	pms5003	3917	6.698	3.322	2024-12-02T18:03:24.611084+00:00	P1	63
4891	pms5003	3917	6.698	3.322	2024-12-02T18:03:24.611084+00:00	P0	33
4891	pms5003	3917	6.698	3.322	2024-12-02T18:06:52.619906+00:00	P2	46.92
4891	pms5003	3917	6.698	3.322	2024-12-02T18:06:52.619906+00:00	P1	60.92
4891	pms5003	3917	6.698	3.322	2024-12-02T18:06:52.619906+00:00	P0	31.69
4892	DHT22	3917	6.698	3.322	2024-12-02T18:07:06.117816+00:00	humidity	58.9
4892	DHT22	3917	6.698	3.322	2024-12-02T18:07:06.117816+00:00	temperature	32.1
4891	pms5003	3917	6.698	3.322	2024-12-02T18:07:56.890358+00:00	P2	48
4891	pms5003	3917	6.698	3.322	2024-12-02T18:07:56.890358+00:00	P1	59.5
4891	pms5003	3917	6.698	3.322	2024-12-02T18:07:56.890358+00:00	P0	31
4892	DHT22	3917	6.698	3.322	2024-12-02T18:08:10.155658+00:00	humidity	59.4
4892	DHT22	3917	6.698	3.322	2024-12-02T18:08:10.155658+00:00	temperature	32
4891	pms5003	3917	6.698	3.322	2024-12-02T18:12:15.790348+00:00	P2	54.47
4891	pms5003	3917	6.698	3.322	2024-12-02T18:12:15.790348+00:00	P1	70.4
4891	pms5003	3917	6.698	3.322	2024-12-02T18:12:15.790348+00:00	P0	36
4892	DHT22	3917	6.698	3.322	2024-12-02T18:12:30.126424+00:00	humidity	59.6
4892	DHT22	3917	6.698	3.322	2024-12-02T18:12:30.126424+00:00	temperature	32
4891	pms5003	3917	6.698	3.322	2024-12-02T18:18:38.138144+00:00	P2	59
4891	pms5003	3917	6.698	3.322	2024-12-02T18:18:38.138144+00:00	P1	72.92
4891	pms5003	3917	6.698	3.322	2024-12-02T18:18:38.138144+00:00	P0	38.83
4892	DHT22	3917	6.698	3.322	2024-12-02T18:18:51.588426+00:00	humidity	59.9
4892	DHT22	3917	6.698	3.322	2024-12-02T18:18:51.588426+00:00	temperature	31.9
4891	pms5003	3917	6.698	3.322	2024-12-02T18:19:42.692977+00:00	P2	51
4891	pms5003	3917	6.698	3.322	2024-12-02T18:19:42.692977+00:00	P1	63
4891	pms5003	3917	6.698	3.322	2024-12-02T18:19:42.692977+00:00	P0	35
4892	DHT22	3917	6.698	3.322	2024-12-02T18:19:56.308362+00:00	humidity	60.2
4892	DHT22	3917	6.698	3.322	2024-12-02T18:19:56.308362+00:00	temperature	31.7
4891	pms5003	3917	6.698	3.322	2024-12-02T18:24:01.842778+00:00	P2	50.46
4891	pms5003	3917	6.698	3.322	2024-12-02T18:24:01.842778+00:00	P1	65.85
4891	pms5003	3917	6.698	3.322	2024-12-02T18:24:01.842778+00:00	P0	33.85
4891	pms5003	3917	6.698	3.322	2024-12-02T18:27:29.616331+00:00	P2	50.6
4891	pms5003	3917	6.698	3.322	2024-12-02T18:27:29.616331+00:00	P1	66.5
4891	pms5003	3917	6.698	3.322	2024-12-02T18:27:29.616331+00:00	P0	34
4892	DHT22	3917	6.698	3.322	2024-12-02T18:27:42.850296+00:00	humidity	60.6
4892	DHT22	3917	6.698	3.322	2024-12-02T18:27:42.850296+00:00	temperature	31.6
4891	pms5003	3917	6.698	3.322	2024-12-02T18:33:32.196877+00:00	P2	49.1
4891	pms5003	3917	6.698	3.322	2024-12-02T18:33:32.196877+00:00	P1	63.3
4891	pms5003	3917	6.698	3.322	2024-12-02T18:33:32.196877+00:00	P0	33.2
4892	DHT22	3917	6.698	3.322	2024-12-02T18:33:45.450322+00:00	humidity	61.7
4892	DHT22	3917	6.698	3.322	2024-12-02T18:33:45.450322+00:00	temperature	31.6
4891	pms5003	3917	6.698	3.322	2024-12-02T18:37:51.091066+00:00	P2	46
4891	pms5003	3917	6.698	3.322	2024-12-02T18:37:51.091066+00:00	P1	60.08
4891	pms5003	3917	6.698	3.322	2024-12-02T18:37:51.091066+00:00	P0	30.62
4892	DHT22	3917	6.698	3.322	2024-12-02T18:38:04.321206+00:00	humidity	61.8
4892	DHT22	3917	6.698	3.322	2024-12-02T18:38:04.321206+00:00	temperature	31.4
4891	pms5003	3917	6.698	3.322	2024-12-02T18:42:09.773175+00:00	P2	43.42
4891	pms5003	3917	6.698	3.322	2024-12-02T18:42:09.773175+00:00	P1	56.25
4891	pms5003	3917	6.698	3.322	2024-12-02T18:42:09.773175+00:00	P0	28.58
4892	DHT22	3917	6.698	3.322	2024-12-02T18:42:22.909029+00:00	humidity	63
4892	DHT22	3917	6.698	3.322	2024-12-02T18:42:22.909029+00:00	temperature	31.3
4891	pms5003	3917	6.698	3.322	2024-12-02T18:43:13.681134+00:00	P2	44
4891	pms5003	3917	6.698	3.322	2024-12-02T18:43:13.681134+00:00	P1	54.5
4891	pms5003	3917	6.698	3.322	2024-12-02T18:43:13.681134+00:00	P0	29
4892	DHT22	3917	6.698	3.322	2024-12-02T18:43:27.070593+00:00	humidity	64
4892	DHT22	3917	6.698	3.322	2024-12-02T18:43:27.070593+00:00	temperature	31.2
4891	pms5003	3917	6.698	3.322	2024-12-02T18:48:07.503808+00:00	P2	41
4891	pms5003	3917	6.698	3.322	2024-12-02T18:48:07.503808+00:00	P1	52.33
4891	pms5003	3917	6.698	3.322	2024-12-02T18:48:07.503808+00:00	P0	27.78
4892	DHT22	3917	6.698	3.322	2024-12-02T18:48:20.653092+00:00	humidity	64.1
4892	DHT22	3917	6.698	3.322	2024-12-02T18:48:20.653092+00:00	temperature	31.1
4891	pms5003	3917	6.698	3.322	2024-12-02T18:49:11.460440+00:00	P2	45
4891	pms5003	3917	6.698	3.322	2024-12-02T18:49:11.460440+00:00	P1	56
4891	pms5003	3917	6.698	3.322	2024-12-02T18:49:11.460440+00:00	P0	29
4892	DHT22	3917	6.698	3.322	2024-12-02T18:49:24.814295+00:00	humidity	64.4
4892	DHT22	3917	6.698	3.322	2024-12-02T18:49:24.814295+00:00	temperature	31.1
4891	pms5003	3917	6.698	3.322	2024-12-02T18:53:30.472834+00:00	P2	44.75
4891	pms5003	3917	6.698	3.322	2024-12-02T18:53:30.472834+00:00	P1	56
4891	pms5003	3917	6.698	3.322	2024-12-02T18:53:30.472834+00:00	P0	30.25
4892	DHT22	3917	6.698	3.322	2024-12-02T18:53:43.928448+00:00	humidity	64.6
4892	DHT22	3917	6.698	3.322	2024-12-02T18:53:43.928448+00:00	temperature	31.1
4891	pms5003	3917	6.698	3.322	2024-12-02T18:54:34.809390+00:00	P2	42.67
4891	pms5003	3917	6.698	3.322	2024-12-02T18:54:34.809390+00:00	P1	53.67
4891	pms5003	3917	6.698	3.322	2024-12-02T18:54:34.809390+00:00	P0	29
4892	DHT22	3917	6.698	3.322	2024-12-02T18:54:47.931921+00:00	humidity	65.5
4892	DHT22	3917	6.698	3.322	2024-12-02T18:54:47.931921+00:00	temperature	31
4891	pms5003	3917	6.698	3.322	2024-12-02T18:58:53.612701+00:00	P2	43.67
4891	pms5003	3917	6.698	3.322	2024-12-02T18:58:53.612701+00:00	P1	55.42
4891	pms5003	3917	6.698	3.322	2024-12-02T18:58:53.612701+00:00	P0	29.08
4892	DHT22	3917	6.698	3.322	2024-12-02T18:59:06.889188+00:00	humidity	66.2
4892	DHT22	3917	6.698	3.322	2024-12-02T18:59:06.889188+00:00	temperature	31
4891	pms5003	3917	6.698	3.322	2024-12-02T19:03:12.395304+00:00	P2	41.9
4891	pms5003	3917	6.698	3.322	2024-12-02T19:03:12.395304+00:00	P1	52
4891	pms5003	3917	6.698	3.322	2024-12-02T19:03:12.395304+00:00	P0	28
4892	DHT22	3917	6.698	3.322	2024-12-02T19:03:25.728699+00:00	humidity	66.7
4892	DHT22	3917	6.698	3.322	2024-12-02T19:03:25.728699+00:00	temperature	30.9
4891	pms5003	3917	6.698	3.322	2024-12-02T19:07:31.234121+00:00	P2	43.73
4891	pms5003	3917	6.698	3.322	2024-12-02T19:07:31.234121+00:00	P1	54.45
4891	pms5003	3917	6.698	3.322	2024-12-02T19:07:31.234121+00:00	P0	28.82
4892	DHT22	3917	6.698	3.322	2024-12-02T19:07:44.704889+00:00	humidity	67.1
4892	DHT22	3917	6.698	3.322	2024-12-02T19:07:44.704889+00:00	temperature	30.8
4891	pms5003	3917	6.698	3.322	2024-12-02T19:08:35.749886+00:00	P2	42
4891	pms5003	3917	6.698	3.322	2024-12-02T19:08:35.749886+00:00	P1	51
4891	pms5003	3917	6.698	3.322	2024-12-02T19:08:35.749886+00:00	P0	28.75
4892	DHT22	3917	6.698	3.322	2024-12-02T19:08:48.892470+00:00	humidity	67.2
4892	DHT22	3917	6.698	3.322	2024-12-02T19:08:48.892470+00:00	temperature	30.8
4891	pms5003	3917	6.698	3.322	2024-12-02T19:12:56.581305+00:00	P2	41.64
4891	pms5003	3917	6.698	3.322	2024-12-02T19:12:56.581305+00:00	P1	53.27
4891	pms5003	3917	6.698	3.322	2024-12-02T19:12:56.581305+00:00	P0	27.73
4892	DHT22	3917	6.698	3.322	2024-12-02T19:13:10.131528+00:00	humidity	67.3
4892	DHT22	3917	6.698	3.322	2024-12-02T19:13:10.131528+00:00	temperature	30.8
4891	pms5003	3917	6.698	3.322	2024-12-02T19:17:16.147821+00:00	P2	42.08
4891	pms5003	3917	6.698	3.322	2024-12-02T19:17:16.147821+00:00	P1	53.92
4891	pms5003	3917	6.698	3.322	2024-12-02T19:17:16.147821+00:00	P0	28
4892	DHT22	3917	6.698	3.322	2024-12-02T19:17:29.341502+00:00	humidity	67.6
4892	DHT22	3917	6.698	3.322	2024-12-02T19:17:29.341502+00:00	temperature	30.8
4891	pms5003	3917	6.698	3.322	2024-12-02T19:18:20.619962+00:00	P2	41.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:18:20.619962+00:00	P1	52.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:18:20.619962+00:00	P0	27.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:21:48.390028+00:00	P2	44.55
4891	pms5003	3917	6.698	3.322	2024-12-02T19:21:48.390028+00:00	P1	56
4891	pms5003	3917	6.698	3.322	2024-12-02T19:21:48.390028+00:00	P0	29.64
4892	DHT22	3917	6.698	3.322	2024-12-02T19:22:02.871199+00:00	humidity	68.2
4892	DHT22	3917	6.698	3.322	2024-12-02T19:22:02.871199+00:00	temperature	30.7
4891	pms5003	3917	6.698	3.322	2024-12-02T19:26:08.400124+00:00	P2	45.2
4891	pms5003	3917	6.698	3.322	2024-12-02T19:26:08.400124+00:00	P1	57.9
4891	pms5003	3917	6.698	3.322	2024-12-02T19:26:08.400124+00:00	P0	30.9
4892	DHT22	3917	6.698	3.322	2024-12-02T19:26:21.544545+00:00	humidity	68.6
4892	DHT22	3917	6.698	3.322	2024-12-02T19:26:21.544545+00:00	temperature	30.7
4891	pms5003	3917	6.698	3.322	2024-12-02T19:27:12.749639+00:00	P2	44.25
4891	pms5003	3917	6.698	3.322	2024-12-02T19:27:12.749639+00:00	P1	56.75
4891	pms5003	3917	6.698	3.322	2024-12-02T19:27:12.749639+00:00	P0	30
4892	DHT22	3917	6.698	3.322	2024-12-02T19:27:25.901297+00:00	humidity	69.1
4892	DHT22	3917	6.698	3.322	2024-12-02T19:27:25.901297+00:00	temperature	30.7
4891	pms5003	3917	6.698	3.322	2024-12-02T19:31:31.989652+00:00	P2	44.75
4891	pms5003	3917	6.698	3.322	2024-12-02T19:31:31.989652+00:00	P1	58.25
4891	pms5003	3917	6.698	3.322	2024-12-02T19:31:31.989652+00:00	P0	29.92
4892	DHT22	3917	6.698	3.322	2024-12-02T19:31:45.477064+00:00	humidity	69.5
4892	DHT22	3917	6.698	3.322	2024-12-02T19:31:45.477064+00:00	temperature	30.6
4891	pms5003	3917	6.698	3.322	2024-12-02T19:32:41.004622+00:00	P2	43.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:32:41.004622+00:00	P1	53.25
4891	pms5003	3917	6.698	3.322	2024-12-02T19:32:41.004622+00:00	P0	28.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:36:08.679988+00:00	P2	42.7
4891	pms5003	3917	6.698	3.322	2024-12-02T19:36:08.679988+00:00	P1	53.4
4891	pms5003	3917	6.698	3.322	2024-12-02T19:36:08.679988+00:00	P0	28.5
4892	DHT22	3917	6.698	3.322	2024-12-02T19:36:21.827928+00:00	humidity	69.7
4892	DHT22	3917	6.698	3.322	2024-12-02T19:36:21.827928+00:00	temperature	30.6
4891	pms5003	3917	6.698	3.322	2024-12-02T19:37:14.768580+00:00	P2	44
4891	pms5003	3917	6.698	3.322	2024-12-02T19:37:14.768580+00:00	P1	54.67
4891	pms5003	3917	6.698	3.322	2024-12-02T19:37:14.768580+00:00	P0	28.33
4892	DHT22	3917	6.698	3.322	2024-12-02T19:37:28.890060+00:00	humidity	70.1
4892	DHT22	3917	6.698	3.322	2024-12-02T19:37:28.890060+00:00	temperature	30.6
4891	pms5003	3917	6.698	3.322	2024-12-02T19:38:20.277045+00:00	P2	44.75
4891	pms5003	3917	6.698	3.322	2024-12-02T19:38:20.277045+00:00	P1	58.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:38:20.277045+00:00	P0	30.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:41:50.713784+00:00	P2	44.63
4891	pms5003	3917	6.698	3.322	2024-12-02T19:41:50.713784+00:00	P1	54.88
4891	pms5003	3917	6.698	3.322	2024-12-02T19:41:50.713784+00:00	P0	29.75
4892	DHT22	3917	6.698	3.322	2024-12-02T19:42:03.952378+00:00	humidity	70
4892	DHT22	3917	6.698	3.322	2024-12-02T19:42:03.952378+00:00	temperature	30.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:42:54.688035+00:00	P2	42
4891	pms5003	3917	6.698	3.322	2024-12-02T19:42:54.688035+00:00	P1	55
4891	pms5003	3917	6.698	3.322	2024-12-02T19:42:54.688035+00:00	P0	28
4892	DHT22	3917	6.698	3.322	2024-12-02T19:43:07.827480+00:00	humidity	70.4
4892	DHT22	3917	6.698	3.322	2024-12-02T19:43:07.827480+00:00	temperature	30.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:47:13.614637+00:00	P2	42.27
4891	pms5003	3917	6.698	3.322	2024-12-02T19:47:13.614637+00:00	P1	53.18
4891	pms5003	3917	6.698	3.322	2024-12-02T19:47:13.614637+00:00	P0	28.09
4892	DHT22	3917	6.698	3.322	2024-12-02T19:47:26.987851+00:00	humidity	70.6
4892	DHT22	3917	6.698	3.322	2024-12-02T19:47:26.987851+00:00	temperature	30.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:48:20.099995+00:00	P2	43.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:48:20.099995+00:00	P1	52.75
4891	pms5003	3917	6.698	3.322	2024-12-02T19:48:20.099995+00:00	P0	28.5
4892	DHT22	3917	6.698	3.322	2024-12-02T19:48:33.471293+00:00	humidity	70.6
4892	DHT22	3917	6.698	3.322	2024-12-02T19:48:33.471293+00:00	temperature	30.5
4891	pms5003	3917	6.698	3.322	2024-12-02T19:49:24.312927+00:00	P2	41
4891	pms5003	3917	6.698	3.322	2024-12-02T19:49:24.312927+00:00	P1	50
4891	pms5003	3917	6.698	3.322	2024-12-02T19:49:24.312927+00:00	P0	28
4891	pms5003	3917	6.698	3.322	2024-12-02T19:52:52.029051+00:00	P2	44.09
4891	pms5003	3917	6.698	3.322	2024-12-02T19:52:52.029051+00:00	P1	56.18
4891	pms5003	3917	6.698	3.322	2024-12-02T19:52:52.029051+00:00	P0	29.09
4891	pms5003	3917	6.698	3.322	2024-12-03T14:25:07.793213+00:00	P2	46.09
4891	pms5003	3917	6.698	3.322	2024-12-03T14:25:07.793213+00:00	P1	58
4891	pms5003	3917	6.698	3.322	2024-12-03T14:25:07.793213+00:00	P0	31.09
4891	pms5003	3917	6.698	3.322	2024-12-03T14:33:18.853483+00:00	P2	41.8
4891	pms5003	3917	6.698	3.322	2024-12-03T14:33:18.853483+00:00	P1	53.2
4891	pms5003	3917	6.698	3.322	2024-12-03T14:33:18.853483+00:00	P0	28.2
4892	DHT22	3917	6.698	3.322	2024-12-03T14:33:32.116854+00:00	humidity	57.1
4892	DHT22	3917	6.698	3.322	2024-12-03T14:33:32.116854+00:00	temperature	36.5
4891	pms5003	3917	6.698	3.322	2024-12-03T14:34:24.287225+00:00	P2	42
4891	pms5003	3917	6.698	3.322	2024-12-03T14:34:24.287225+00:00	P1	53
4891	pms5003	3917	6.698	3.322	2024-12-03T14:34:24.287225+00:00	P0	29
4892	DHT22	3917	6.698	3.322	2024-12-03T14:34:37.773506+00:00	humidity	56.7
4892	DHT22	3917	6.698	3.322	2024-12-03T14:34:37.773506+00:00	temperature	36.8
4891	pms5003	3917	6.698	3.322	2024-12-03T14:38:44.365884+00:00	P2	43.08
4891	pms5003	3917	6.698	3.322	2024-12-03T14:38:44.365884+00:00	P1	55.67
4891	pms5003	3917	6.698	3.322	2024-12-03T14:38:44.365884+00:00	P0	28.5
4891	pms5003	3917	6.698	3.322	2024-12-03T14:46:54.480441+00:00	P2	40.64
4891	pms5003	3917	6.698	3.322	2024-12-03T14:46:54.480441+00:00	P1	52.91
4891	pms5003	3917	6.698	3.322	2024-12-03T14:46:54.480441+00:00	P0	27.91
4891	pms5003	3917	6.698	3.322	2024-12-03T14:55:05.547481+00:00	P2	43.6
4891	pms5003	3917	6.698	3.322	2024-12-03T14:55:05.547481+00:00	P1	55.8
4891	pms5003	3917	6.698	3.322	2024-12-03T14:55:05.547481+00:00	P0	29.4
4892	DHT22	3917	6.698	3.322	2024-12-03T14:55:19.271529+00:00	humidity	56.3
4892	DHT22	3917	6.698	3.322	2024-12-03T14:55:19.271529+00:00	temperature	36.9
4891	pms5003	3917	6.698	3.322	2024-12-03T14:56:10.698593+00:00	P2	40
4891	pms5003	3917	6.698	3.322	2024-12-03T14:56:10.698593+00:00	P1	52
4891	pms5003	3917	6.698	3.322	2024-12-03T14:56:10.698593+00:00	P0	28
4891	pms5003	3917	6.698	3.322	2024-12-03T14:59:38.676813+00:00	P2	42.79
4891	pms5003	3917	6.698	3.322	2024-12-03T14:59:38.676813+00:00	P1	54
4891	pms5003	3917	6.698	3.322	2024-12-03T14:59:38.676813+00:00	P0	28.93
4891	pms5003	3917	6.698	3.322	2024-12-03T15:15:46.394337+00:00	P2	42.73
4891	pms5003	3917	6.698	3.322	2024-12-03T15:15:46.394337+00:00	P1	53.91
4891	pms5003	3917	6.698	3.322	2024-12-03T15:15:46.394337+00:00	P0	28.45
4892	DHT22	3917	6.698	3.322	2024-12-03T15:16:00.069739+00:00	humidity	56.8
4892	DHT22	3917	6.698	3.322	2024-12-03T15:16:00.069739+00:00	temperature	36.4
4891	pms5003	3917	6.698	3.322	2024-12-03T15:24:27.231633+00:00	P2	41.82
4891	pms5003	3917	6.698	3.322	2024-12-03T15:24:27.231633+00:00	P1	54.18
4891	pms5003	3917	6.698	3.322	2024-12-03T15:24:27.231633+00:00	P0	28.18
4891	pms5003	3917	6.698	3.322	2024-12-03T15:32:37.090640+00:00	P2	42
4891	pms5003	3917	6.698	3.322	2024-12-03T15:32:37.090640+00:00	P1	53
4891	pms5003	3917	6.698	3.322	2024-12-03T15:32:37.090640+00:00	P0	28.25
4891	pms5003	3917	6.698	3.322	2024-12-03T15:40:47.814271+00:00	P2	42.43
4891	pms5003	3917	6.698	3.322	2024-12-03T15:40:47.814271+00:00	P1	51.43
4891	pms5003	3917	6.698	3.322	2024-12-03T15:40:47.814271+00:00	P0	28.29
