sensor_id	sensor_type	location	lat	lon	timestamp	value_type	value
4853	pms5003	3628	6.559	3.386	2024-03-01T09:07:39.174262+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-01T09:08:09.594133+00:00	humidity	66.2
4854	DHT22	3628	6.559	3.386	2024-03-01T09:08:09.594133+00:00	temperature	35.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:09:00.037888+00:00	P2	29.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:09:00.037888+00:00	P1	32.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:09:00.037888+00:00	P0	21
4854	DHT22	3628	6.559	3.386	2024-03-01T09:09:25.901411+00:00	humidity	66.4
4854	DHT22	3628	6.559	3.386	2024-03-01T09:09:25.901411+00:00	temperature	35.4
4853	pms5003	3628	6.559	3.386	2024-03-01T09:10:15.532349+00:00	P2	27
4853	pms5003	3628	6.559	3.386	2024-03-01T09:10:15.532349+00:00	P1	27
4853	pms5003	3628	6.559	3.386	2024-03-01T09:10:15.532349+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-01T09:10:28.948084+00:00	humidity	67
4854	DHT22	3628	6.559	3.386	2024-03-01T09:10:28.948084+00:00	temperature	35.3
4853	pms5003	3628	6.559	3.386	2024-03-01T09:11:20.323145+00:00	P2	25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:11:20.323145+00:00	P1	30
4853	pms5003	3628	6.559	3.386	2024-03-01T09:11:20.323145+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-01T09:11:33.961408+00:00	humidity	67.3
4854	DHT22	3628	6.559	3.386	2024-03-01T09:11:33.961408+00:00	temperature	35.2
4853	pms5003	3628	6.559	3.386	2024-03-01T09:12:26.105443+00:00	P2	32
4853	pms5003	3628	6.559	3.386	2024-03-01T09:12:26.105443+00:00	P1	37.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:12:26.105443+00:00	P0	23
4854	DHT22	3628	6.559	3.386	2024-03-01T09:12:42.616707+00:00	humidity	67.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:12:42.616707+00:00	temperature	35.2
4853	pms5003	3628	6.559	3.386	2024-03-01T09:13:42.816762+00:00	P2	28
4853	pms5003	3628	6.559	3.386	2024-03-01T09:13:42.816762+00:00	P1	31
4853	pms5003	3628	6.559	3.386	2024-03-01T09:13:42.816762+00:00	P0	19.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:13:57.122172+00:00	humidity	67.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:13:57.122172+00:00	temperature	35.1
4853	pms5003	3628	6.559	3.386	2024-03-01T09:14:48.541474+00:00	P2	27.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:14:48.541474+00:00	P1	33.67
4853	pms5003	3628	6.559	3.386	2024-03-01T09:14:48.541474+00:00	P0	18.33
4854	DHT22	3628	6.559	3.386	2024-03-01T09:15:02.103305+00:00	humidity	67.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:15:02.103305+00:00	temperature	35.2
4853	pms5003	3628	6.559	3.386	2024-03-01T09:15:55.118207+00:00	P2	26.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:15:55.118207+00:00	P1	30.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:15:55.118207+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:16:08.324745+00:00	humidity	67.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:16:08.324745+00:00	temperature	35.4
4853	pms5003	3628	6.559	3.386	2024-03-01T09:17:00.966487+00:00	P2	25.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:17:00.966487+00:00	P1	26.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:17:00.966487+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-01T09:17:15.599079+00:00	humidity	67.3
4854	DHT22	3628	6.559	3.386	2024-03-01T09:17:15.599079+00:00	temperature	35.6
4853	pms5003	3628	6.559	3.386	2024-03-01T09:18:09.483643+00:00	P2	26
4853	pms5003	3628	6.559	3.386	2024-03-01T09:18:09.483643+00:00	P1	30
4853	pms5003	3628	6.559	3.386	2024-03-01T09:18:09.483643+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-01T09:18:23.100032+00:00	humidity	66.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:18:23.100032+00:00	temperature	35.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:19:14.044411+00:00	P2	33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:19:14.044411+00:00	P1	41.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:19:14.044411+00:00	P0	23.25
4854	DHT22	3628	6.559	3.386	2024-03-01T09:19:27.265752+00:00	humidity	66.8
4854	DHT22	3628	6.559	3.386	2024-03-01T09:19:27.265752+00:00	temperature	35.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:20:19.225035+00:00	P2	27
4853	pms5003	3628	6.559	3.386	2024-03-01T09:20:19.225035+00:00	P1	33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:20:19.225035+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:20:32.483918+00:00	humidity	66.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:20:32.483918+00:00	temperature	35.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:21:23.782151+00:00	P2	27.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:21:23.782151+00:00	P1	28.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:21:23.782151+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:21:37.487201+00:00	humidity	67.1
4854	DHT22	3628	6.559	3.386	2024-03-01T09:21:37.487201+00:00	temperature	35.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:22:29.834252+00:00	P2	22
4853	pms5003	3628	6.559	3.386	2024-03-01T09:22:29.834252+00:00	P1	26
4853	pms5003	3628	6.559	3.386	2024-03-01T09:22:29.834252+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-01T09:22:44.436458+00:00	humidity	67.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:22:44.436458+00:00	temperature	35.3
4853	pms5003	3628	6.559	3.386	2024-03-01T09:23:38.780179+00:00	P2	26
4853	pms5003	3628	6.559	3.386	2024-03-01T09:23:38.780179+00:00	P1	27
4853	pms5003	3628	6.559	3.386	2024-03-01T09:23:38.780179+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:23:54.024587+00:00	humidity	67.7
4854	DHT22	3628	6.559	3.386	2024-03-01T09:23:54.024587+00:00	temperature	35.2
4853	pms5003	3628	6.559	3.386	2024-03-01T09:24:45.215103+00:00	P2	29.75
4853	pms5003	3628	6.559	3.386	2024-03-01T09:24:45.215103+00:00	P1	32.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:24:45.215103+00:00	P0	19.75
4854	DHT22	3628	6.559	3.386	2024-03-01T09:24:58.680022+00:00	humidity	68.3
4854	DHT22	3628	6.559	3.386	2024-03-01T09:24:58.680022+00:00	temperature	35
4853	pms5003	3628	6.559	3.386	2024-03-01T09:25:50.283247+00:00	P2	24
4853	pms5003	3628	6.559	3.386	2024-03-01T09:25:50.283247+00:00	P1	26.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:25:50.283247+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-01T09:26:03.503141+00:00	humidity	68.4
4854	DHT22	3628	6.559	3.386	2024-03-01T09:26:03.503141+00:00	temperature	35
4853	pms5003	3628	6.559	3.386	2024-03-01T09:26:55.130423+00:00	P2	26.6
4853	pms5003	3628	6.559	3.386	2024-03-01T09:26:55.130423+00:00	P1	29
4853	pms5003	3628	6.559	3.386	2024-03-01T09:26:55.130423+00:00	P0	19.4
4854	DHT22	3628	6.559	3.386	2024-03-01T09:27:10.092962+00:00	humidity	68.2
4854	DHT22	3628	6.559	3.386	2024-03-01T09:27:10.092962+00:00	temperature	34.9
4853	pms5003	3628	6.559	3.386	2024-03-01T09:28:33.902292+00:00	P2	30
4853	pms5003	3628	6.559	3.386	2024-03-01T09:28:33.902292+00:00	P1	36.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:28:33.902292+00:00	P0	21
4853	pms5003	3628	6.559	3.386	2024-03-01T09:29:23.902877+00:00	P2	29.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:29:23.902877+00:00	P1	32.75
4853	pms5003	3628	6.559	3.386	2024-03-01T09:29:23.902877+00:00	P0	19.75
4854	DHT22	3628	6.559	3.386	2024-03-01T09:29:51.510618+00:00	humidity	69.2
4854	DHT22	3628	6.559	3.386	2024-03-01T09:29:51.510618+00:00	temperature	34.7
4853	pms5003	3628	6.559	3.386	2024-03-01T09:30:33.682348+00:00	P2	32
4853	pms5003	3628	6.559	3.386	2024-03-01T09:30:33.682348+00:00	P1	36
4853	pms5003	3628	6.559	3.386	2024-03-01T09:30:33.682348+00:00	P0	22.75
4854	DHT22	3628	6.559	3.386	2024-03-01T09:30:46.877884+00:00	humidity	69.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:30:46.877884+00:00	temperature	34.7
4853	pms5003	3628	6.559	3.386	2024-03-01T09:31:38.463512+00:00	P2	32
4853	pms5003	3628	6.559	3.386	2024-03-01T09:31:38.463512+00:00	P1	38
4853	pms5003	3628	6.559	3.386	2024-03-01T09:31:38.463512+00:00	P0	21.67
4854	DHT22	3628	6.559	3.386	2024-03-01T09:31:52.318736+00:00	humidity	69.8
4854	DHT22	3628	6.559	3.386	2024-03-01T09:31:52.318736+00:00	temperature	34.7
4853	pms5003	3628	6.559	3.386	2024-03-01T09:32:44.984440+00:00	P2	31
4853	pms5003	3628	6.559	3.386	2024-03-01T09:32:44.984440+00:00	P1	35
4853	pms5003	3628	6.559	3.386	2024-03-01T09:32:44.984440+00:00	P0	21
4854	DHT22	3628	6.559	3.386	2024-03-01T09:32:58.385164+00:00	humidity	69.8
4854	DHT22	3628	6.559	3.386	2024-03-01T09:32:58.385164+00:00	temperature	34.7
4853	pms5003	3628	6.559	3.386	2024-03-01T09:33:49.283463+00:00	P2	25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:33:49.283463+00:00	P1	29.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:33:49.283463+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-01T09:34:02.563459+00:00	humidity	69.7
4854	DHT22	3628	6.559	3.386	2024-03-01T09:34:02.563459+00:00	temperature	34.8
4853	pms5003	3628	6.559	3.386	2024-03-01T09:34:58.809280+00:00	P2	26.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:34:58.809280+00:00	P1	33.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:34:58.809280+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-01T09:35:12.023398+00:00	humidity	69.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:35:12.023398+00:00	temperature	34.8
4853	pms5003	3628	6.559	3.386	2024-03-01T09:36:02.920558+00:00	P2	35
4853	pms5003	3628	6.559	3.386	2024-03-01T09:36:02.920558+00:00	P1	41
4853	pms5003	3628	6.559	3.386	2024-03-01T09:36:02.920558+00:00	P0	23
4854	DHT22	3628	6.559	3.386	2024-03-01T09:36:16.654240+00:00	humidity	69.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:36:16.654240+00:00	temperature	34.9
4853	pms5003	3628	6.559	3.386	2024-03-01T09:37:08.948099+00:00	P2	30
4853	pms5003	3628	6.559	3.386	2024-03-01T09:37:08.948099+00:00	P1	32.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:37:08.948099+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:37:23.484239+00:00	humidity	69.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:37:23.484239+00:00	temperature	35
4853	pms5003	3628	6.559	3.386	2024-03-01T09:39:08.173770+00:00	P2	26.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:39:08.173770+00:00	P1	28.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:39:08.173770+00:00	P0	19.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:39:24.438278+00:00	P2	31.4
4853	pms5003	3628	6.559	3.386	2024-03-01T09:39:24.438278+00:00	P1	35.4
4853	pms5003	3628	6.559	3.386	2024-03-01T09:39:24.438278+00:00	P0	21.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:39:37.753024+00:00	humidity	67.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:39:37.753024+00:00	temperature	35.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:40:31.279957+00:00	P2	27.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:40:31.279957+00:00	P1	27.67
4853	pms5003	3628	6.559	3.386	2024-03-01T09:40:31.279957+00:00	P0	19.33
4854	DHT22	3628	6.559	3.386	2024-03-01T09:40:44.740677+00:00	humidity	67.2
4854	DHT22	3628	6.559	3.386	2024-03-01T09:40:44.740677+00:00	temperature	35.7
4853	pms5003	3628	6.559	3.386	2024-03-01T09:41:44.727709+00:00	P2	25.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:41:44.727709+00:00	P1	26.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:41:44.727709+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:42:05.095541+00:00	humidity	66.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:42:05.095541+00:00	temperature	35.8
4853	pms5003	3628	6.559	3.386	2024-03-01T09:42:56.981449+00:00	P2	26.2
4853	pms5003	3628	6.559	3.386	2024-03-01T09:42:56.981449+00:00	P1	27.6
4853	pms5003	3628	6.559	3.386	2024-03-01T09:42:56.981449+00:00	P0	19.6
4854	DHT22	3628	6.559	3.386	2024-03-01T09:43:12.081439+00:00	humidity	66.4
4854	DHT22	3628	6.559	3.386	2024-03-01T09:43:12.081439+00:00	temperature	35.9
4853	pms5003	3628	6.559	3.386	2024-03-01T09:44:03.102441+00:00	P2	24.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:44:03.102441+00:00	P1	28
4853	pms5003	3628	6.559	3.386	2024-03-01T09:44:03.102441+00:00	P0	19.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:44:16.841181+00:00	humidity	66.3
4854	DHT22	3628	6.559	3.386	2024-03-01T09:44:16.841181+00:00	temperature	35.9
4853	pms5003	3628	6.559	3.386	2024-03-01T09:45:10.373394+00:00	P2	27
4853	pms5003	3628	6.559	3.386	2024-03-01T09:45:10.373394+00:00	P1	28.8
4853	pms5003	3628	6.559	3.386	2024-03-01T09:45:10.373394+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-01T09:45:25.739539+00:00	humidity	66.1
4854	DHT22	3628	6.559	3.386	2024-03-01T09:45:25.739539+00:00	temperature	36
4853	pms5003	3628	6.559	3.386	2024-03-01T09:46:19.284769+00:00	P2	29.67
4853	pms5003	3628	6.559	3.386	2024-03-01T09:46:19.284769+00:00	P1	33.67
4853	pms5003	3628	6.559	3.386	2024-03-01T09:46:19.284769+00:00	P0	22
4854	DHT22	3628	6.559	3.386	2024-03-01T09:46:33.075441+00:00	humidity	65.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:46:33.075441+00:00	temperature	36.1
4853	pms5003	3628	6.559	3.386	2024-03-01T09:49:05.643896+00:00	P2	32
4853	pms5003	3628	6.559	3.386	2024-03-01T09:49:05.643896+00:00	P1	37.67
4853	pms5003	3628	6.559	3.386	2024-03-01T09:49:05.643896+00:00	P0	23
4853	pms5003	3628	6.559	3.386	2024-03-01T09:49:56.034640+00:00	P2	31
4853	pms5003	3628	6.559	3.386	2024-03-01T09:49:56.034640+00:00	P1	34
4853	pms5003	3628	6.559	3.386	2024-03-01T09:49:56.034640+00:00	P0	22
4853	pms5003	3628	6.559	3.386	2024-03-01T09:50:45.520325+00:00	P2	29
4853	pms5003	3628	6.559	3.386	2024-03-01T09:50:45.520325+00:00	P1	30
4853	pms5003	3628	6.559	3.386	2024-03-01T09:50:45.520325+00:00	P0	22
4854	DHT22	3628	6.559	3.386	2024-03-01T09:50:58.740383+00:00	humidity	65.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:50:58.740383+00:00	temperature	36.3
4853	pms5003	3628	6.559	3.386	2024-03-01T09:51:53.027827+00:00	P2	30
4853	pms5003	3628	6.559	3.386	2024-03-01T09:51:53.027827+00:00	P1	32
4853	pms5003	3628	6.559	3.386	2024-03-01T09:51:53.027827+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:52:06.184408+00:00	humidity	64.7
4854	DHT22	3628	6.559	3.386	2024-03-01T09:52:06.184408+00:00	temperature	36.4
4853	pms5003	3628	6.559	3.386	2024-03-01T09:52:57.101428+00:00	P2	25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:52:57.101428+00:00	P1	26
4853	pms5003	3628	6.559	3.386	2024-03-01T09:52:57.101428+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-01T09:53:10.325741+00:00	humidity	63.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:53:10.325741+00:00	temperature	36.6
4853	pms5003	3628	6.559	3.386	2024-03-01T09:54:01.700359+00:00	P2	27
4853	pms5003	3628	6.559	3.386	2024-03-01T09:54:01.700359+00:00	P1	29
4853	pms5003	3628	6.559	3.386	2024-03-01T09:54:01.700359+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-01T09:54:15.180735+00:00	humidity	63.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:54:15.180735+00:00	temperature	36.7
4853	pms5003	3628	6.559	3.386	2024-03-01T09:55:06.166248+00:00	P2	28.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:55:06.166248+00:00	P1	30.5
4853	pms5003	3628	6.559	3.386	2024-03-01T09:55:06.166248+00:00	P0	20.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:55:19.682590+00:00	humidity	63.9
4854	DHT22	3628	6.559	3.386	2024-03-01T09:55:19.682590+00:00	temperature	36.7
4853	pms5003	3628	6.559	3.386	2024-03-01T09:56:10.920680+00:00	P2	26.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:56:10.920680+00:00	P1	27.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:56:10.920680+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T09:56:24.084237+00:00	humidity	64.3
4854	DHT22	3628	6.559	3.386	2024-03-01T09:56:24.084237+00:00	temperature	36.6
4853	pms5003	3628	6.559	3.386	2024-03-01T09:57:18.701567+00:00	P2	36.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:57:18.701567+00:00	P1	45.67
4853	pms5003	3628	6.559	3.386	2024-03-01T09:57:18.701567+00:00	P0	24.67
4854	DHT22	3628	6.559	3.386	2024-03-01T09:57:33.156223+00:00	humidity	64.2
4854	DHT22	3628	6.559	3.386	2024-03-01T09:57:33.156223+00:00	temperature	36.6
4853	pms5003	3628	6.559	3.386	2024-03-01T09:58:24.193527+00:00	P2	31.33
4853	pms5003	3628	6.559	3.386	2024-03-01T09:58:24.193527+00:00	P1	32.67
4853	pms5003	3628	6.559	3.386	2024-03-01T09:58:24.193527+00:00	P0	22.67
4854	DHT22	3628	6.559	3.386	2024-03-01T09:58:38.679240+00:00	humidity	64.2
4854	DHT22	3628	6.559	3.386	2024-03-01T09:58:38.679240+00:00	temperature	36.6
4853	pms5003	3628	6.559	3.386	2024-03-01T09:59:30.288004+00:00	P2	26.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:59:30.288004+00:00	P1	29.25
4853	pms5003	3628	6.559	3.386	2024-03-01T09:59:30.288004+00:00	P0	19.25
4854	DHT22	3628	6.559	3.386	2024-03-01T09:59:44.844513+00:00	humidity	63.5
4854	DHT22	3628	6.559	3.386	2024-03-01T09:59:44.844513+00:00	temperature	36.7
4853	pms5003	3628	6.559	3.386	2024-03-01T10:00:40.545490+00:00	P2	25.25
4853	pms5003	3628	6.559	3.386	2024-03-01T10:00:40.545490+00:00	P1	26
4853	pms5003	3628	6.559	3.386	2024-03-01T10:00:40.545490+00:00	P0	18.25
4854	DHT22	3628	6.559	3.386	2024-03-01T10:00:53.760558+00:00	humidity	63.3
4854	DHT22	3628	6.559	3.386	2024-03-01T10:00:53.760558+00:00	temperature	36.8
4853	pms5003	3628	6.559	3.386	2024-03-01T10:02:30.415302+00:00	P2	27.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:02:30.415302+00:00	P1	35
4853	pms5003	3628	6.559	3.386	2024-03-01T10:02:30.415302+00:00	P0	20.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:03:16.091932+00:00	P2	29.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:03:16.091932+00:00	P1	39.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:03:16.091932+00:00	P0	20.75
4853	pms5003	3628	6.559	3.386	2024-03-01T10:06:02.645799+00:00	P2	32.67
4853	pms5003	3628	6.559	3.386	2024-03-01T10:06:02.645799+00:00	P1	37.67
4853	pms5003	3628	6.559	3.386	2024-03-01T10:06:02.645799+00:00	P0	22
4853	pms5003	3628	6.559	3.386	2024-03-01T10:06:18.584655+00:00	P2	30.25
4853	pms5003	3628	6.559	3.386	2024-03-01T10:06:18.584655+00:00	P1	34.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:06:18.584655+00:00	P0	20.75
4854	DHT22	3628	6.559	3.386	2024-03-01T10:06:32.364668+00:00	humidity	66
4854	DHT22	3628	6.559	3.386	2024-03-01T10:06:32.364668+00:00	temperature	35.8
4853	pms5003	3628	6.559	3.386	2024-03-01T10:08:33.293982+00:00	P2	28.67
4853	pms5003	3628	6.559	3.386	2024-03-01T10:08:33.293982+00:00	P1	30
4853	pms5003	3628	6.559	3.386	2024-03-01T10:08:33.293982+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-01T10:10:02.020084+00:00	humidity	67.1
4854	DHT22	3628	6.559	3.386	2024-03-01T10:10:02.020084+00:00	temperature	35.4
4854	DHT22	3628	6.559	3.386	2024-03-01T10:11:26.148611+00:00	humidity	70.8
4854	DHT22	3628	6.559	3.386	2024-03-01T10:11:26.148611+00:00	temperature	34.8
4853	pms5003	3628	6.559	3.386	2024-03-01T10:12:14.874125+00:00	P2	29.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:12:14.874125+00:00	P1	33
4853	pms5003	3628	6.559	3.386	2024-03-01T10:12:14.874125+00:00	P0	21.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:13:33.089282+00:00	P2	30
4853	pms5003	3628	6.559	3.386	2024-03-01T10:13:33.089282+00:00	P1	30.75
4853	pms5003	3628	6.559	3.386	2024-03-01T10:13:33.089282+00:00	P0	20.25
4854	DHT22	3628	6.559	3.386	2024-03-01T10:15:01.040649+00:00	humidity	79.8
4854	DHT22	3628	6.559	3.386	2024-03-01T10:15:01.040649+00:00	temperature	32.5
4853	pms5003	3628	6.559	3.386	2024-03-01T10:16:10.581452+00:00	P2	30.33
4853	pms5003	3628	6.559	3.386	2024-03-01T10:16:10.581452+00:00	P1	34.33
4853	pms5003	3628	6.559	3.386	2024-03-01T10:16:10.581452+00:00	P0	22
4853	pms5003	3628	6.559	3.386	2024-03-01T10:17:21.299466+00:00	P2	31
4853	pms5003	3628	6.559	3.386	2024-03-01T10:17:21.299466+00:00	P1	34.25
4853	pms5003	3628	6.559	3.386	2024-03-01T10:17:21.299466+00:00	P0	22
4854	DHT22	3628	6.559	3.386	2024-03-01T10:17:44.159624+00:00	humidity	84.2
4854	DHT22	3628	6.559	3.386	2024-03-01T10:17:44.159624+00:00	temperature	31.4
4853	pms5003	3628	6.559	3.386	2024-03-01T10:18:53.796080+00:00	P2	31.75
4853	pms5003	3628	6.559	3.386	2024-03-01T10:18:53.796080+00:00	P1	35.25
4853	pms5003	3628	6.559	3.386	2024-03-01T10:18:53.796080+00:00	P0	21
4854	DHT22	3628	6.559	3.386	2024-03-01T10:19:11.986104+00:00	humidity	87.6
4854	DHT22	3628	6.559	3.386	2024-03-01T10:19:11.986104+00:00	temperature	31
4854	DHT22	3628	6.559	3.386	2024-03-01T10:32:45.282964+00:00	humidity	89.2
4854	DHT22	3628	6.559	3.386	2024-03-01T10:32:45.282964+00:00	temperature	30.4
4853	pms5003	3628	6.559	3.386	2024-03-01T10:34:21.441635+00:00	P2	37.67
4853	pms5003	3628	6.559	3.386	2024-03-01T10:34:21.441635+00:00	P1	49
4853	pms5003	3628	6.559	3.386	2024-03-01T10:34:21.441635+00:00	P0	26.67
4853	pms5003	3628	6.559	3.386	2024-03-01T10:38:04.552538+00:00	P2	35
4853	pms5003	3628	6.559	3.386	2024-03-01T10:38:04.552538+00:00	P1	43
4853	pms5003	3628	6.559	3.386	2024-03-01T10:38:04.552538+00:00	P0	25
4853	pms5003	3628	6.559	3.386	2024-03-01T10:38:49.400225+00:00	P2	35
4853	pms5003	3628	6.559	3.386	2024-03-01T10:38:49.400225+00:00	P1	43
4853	pms5003	3628	6.559	3.386	2024-03-01T10:38:49.400225+00:00	P0	26
4854	DHT22	3628	6.559	3.386	2024-03-01T10:39:02.544165+00:00	humidity	89.9
4854	DHT22	3628	6.559	3.386	2024-03-01T10:39:02.544165+00:00	temperature	30.7
4853	pms5003	3628	6.559	3.386	2024-03-01T10:40:00.193031+00:00	P2	41
4853	pms5003	3628	6.559	3.386	2024-03-01T10:40:00.193031+00:00	P1	49
4853	pms5003	3628	6.559	3.386	2024-03-01T10:40:00.193031+00:00	P0	30
4854	DHT22	3628	6.559	3.386	2024-03-01T10:40:24.873600+00:00	humidity	90.2
4854	DHT22	3628	6.559	3.386	2024-03-01T10:40:24.873600+00:00	temperature	30.7
4853	pms5003	3628	6.559	3.386	2024-03-01T10:42:02.033370+00:00	P2	44
4853	pms5003	3628	6.559	3.386	2024-03-01T10:42:02.033370+00:00	P1	53
4853	pms5003	3628	6.559	3.386	2024-03-01T10:42:02.033370+00:00	P0	31
4853	pms5003	3628	6.559	3.386	2024-03-01T10:42:36.506516+00:00	P2	38
4853	pms5003	3628	6.559	3.386	2024-03-01T10:42:36.506516+00:00	P1	44
4853	pms5003	3628	6.559	3.386	2024-03-01T10:42:36.506516+00:00	P0	27
4854	DHT22	3628	6.559	3.386	2024-03-01T10:44:44.898014+00:00	humidity	90.1
4854	DHT22	3628	6.559	3.386	2024-03-01T10:44:44.898014+00:00	temperature	30.8
4853	pms5003	3628	6.559	3.386	2024-03-01T10:44:47.842719+00:00	P2	45.75
4853	pms5003	3628	6.559	3.386	2024-03-01T10:44:47.842719+00:00	P1	56.25
4853	pms5003	3628	6.559	3.386	2024-03-01T10:44:47.842719+00:00	P0	33
4854	DHT22	3628	6.559	3.386	2024-03-01T10:45:02.359869+00:00	humidity	89.6
4854	DHT22	3628	6.559	3.386	2024-03-01T10:45:02.359869+00:00	temperature	30.8
4853	pms5003	3628	6.559	3.386	2024-03-01T10:46:00.718664+00:00	P2	44
4853	pms5003	3628	6.559	3.386	2024-03-01T10:46:00.718664+00:00	P1	55.25
4853	pms5003	3628	6.559	3.386	2024-03-01T10:46:00.718664+00:00	P0	30.75
4854	DHT22	3628	6.559	3.386	2024-03-01T10:46:15.562908+00:00	humidity	88.9
4854	DHT22	3628	6.559	3.386	2024-03-01T10:46:15.562908+00:00	temperature	30.8
4853	pms5003	3628	6.559	3.386	2024-03-01T10:47:46.755366+00:00	P2	44
4853	pms5003	3628	6.559	3.386	2024-03-01T10:47:46.755366+00:00	P1	52
4853	pms5003	3628	6.559	3.386	2024-03-01T10:47:46.755366+00:00	P0	31
